--------------------------------------------------
Data   Type:		0
Resp.  Stat:		0
Sequence No:		1
Packet Data:
large.txt


CRC result: ef0f, ef0f

CRC result: 7df8, 7df8

CRC result: 85e9, 85e9

CRC result: 7488, 7488

CRC result: aae8, aae8

CRC result: d97c, d97c

CRC result: b128, b128

CRC result: f847, f847

CRC result: 1dc3, 1dc3

CRC result: fcf4, fcf4

CRC result: eb5e, eb5e

CRC result: 5bcc, 5bcc

CRC result: fed, fed

CRC result: 765b, 765b

CRC result: c4a4, c4a4

CRC result: d9e9, d9e9

CRC result: b0b2, b0b2

CRC result: bb89, bb89

CRC result: 4ec5, 4ec5

CRC result: 5209, 5209

CRC result: ab9a, ab9a

CRC result: b67e, b67e

CRC result: 2593, 2593

CRC result: c7ee, c7ee

CRC result: 66ee, 66ee

CRC result: ba0c, ba0c

CRC result: dbe0, dbe0

CRC result: d5a1, d5a1

CRC result: d247, d247

CRC result: cf25, cf25

CRC result: 9918, 9918

CRC result: bdf4, bdf4

CRC result: 2542, 2542

CRC result: 3599, 3599

CRC result: 9393, 9393

CRC result: 4637, 4637

CRC result: 1abc, 1abc

CRC result: 4dbb, 4dbb

CRC result: a886, a886

CRC result: 9e9, 9e9

CRC result: 409d, 409d

CRC result: eeef, eeef

CRC result: 1624, 1624

CRC result: 2687, 2687

CRC result: 9ff6, 9ff6

CRC result: 21bd, 21bd

CRC result: 9d53, 9d53

CRC result: c188, c188

CRC result: b661, b661

CRC result: 816d, 816d

CRC result: 7964, 7964

CRC result: 4529, 4529

CRC result: 67c1, 67c1

CRC result: b1b3, b1b3

CRC result: 563e, 563e

CRC result: 34fe, 34fe

CRC result: b500, b500

CRC result: fd9, fd9

CRC result: 2e07, 2e07

CRC result: d7b1, d7b1

CRC result: 4e7c, 4e7c

CRC result: 37ae, 37ae

CRC result: 63e5, 63e5

CRC result: a49f, a49f

CRC result: f3c1, f3c1

CRC result: 1e2e, 1e2e

CRC result: 256b, 256b

CRC result: 508f, 508f

CRC result: dd75, dd75

CRC result: 8e89, 8e89

CRC result: f879, f879

CRC result: 7278, 7278

CRC result: ec90, ec90

CRC result: 5233, 5233

CRC result: 3313, 3313

CRC result: 8736, 8736

CRC result: 84de, 84de

CRC result: 385a, 385a

CRC result: 89c8, 89c8

CRC result: ae91, ae91

CRC result: 465e, 465e

CRC result: eefd, eefd

CRC result: e7d2, e7d2

CRC result: 6592, 6592

CRC result: 9313, 9313

CRC result: 82d5, 82d5

CRC result: 358d, 358d

CRC result: a9ff, a9ff

CRC result: 195d, 195d

CRC result: 8b29, 8b29

CRC result: 21ac, 21ac

CRC result: 7914, 7914

CRC result: 3f17, 3f17

CRC result: 26fa, 26fa

CRC result: 5ed4, 5ed4

CRC result: 4003, 4003

CRC result: ae71, ae71

CRC result: 505c, 505c

CRC result: 8fb, 8fb

CRC result: 7772, 7772

CRC result: 60a, 60a

CRC result: 985, 985

CRC result: 61f, 61f

CRC result: ea81, ea81

CRC result: e655, e655

CRC result: af4c, af4c

CRC result: c211, c211

CRC result: 5694, 5694

CRC result: 4b9a, 4b9a

CRC result: ba5f, ba5f

CRC result: 472, 472

CRC result: 3172, 3172

CRC result: 4631, 4631

CRC result: 6c76, 6c76

CRC result: 75a0, 75a0

CRC result: 90da, 90da

CRC result: b0c0, b0c0

CRC result: d9aa, d9aa

CRC result: b266, b266

CRC result: 3cfc, 3cfc

CRC result: 80a7, 80a7

CRC result: 6223, 6223

CRC result: d6d6, d6d6

CRC result: 7bae, 7bae

CRC result: 2361, 2361

CRC result: ab99, ab99

CRC result: f3db, f3db

CRC result: 2686, 2686

CRC result: 1a74, 1a74

CRC result: ddeb, ddeb

CRC result: d115, d115

CRC result: 25b2, 25b2

CRC result: 7fb2, 7fb2

CRC result: 2ceb, 2ceb

CRC result: 390f, 390f

CRC result: c4f4, c4f4

CRC result: 734, 734

CRC result: 6b2d, 6b2d

CRC result: d694, d694

CRC result: 9012, 9012

CRC result: 2d3f, 2d3f

CRC result: e340, e340

CRC result: cf3d, cf3d

CRC result: 152e, 152e

CRC result: 24d9, 24d9

CRC result: 2c8d, 2c8d

CRC result: 6b18, 6b18

CRC result: 6b39, 6b39

CRC result: bae7, bae7

CRC result: eee9, eee9

CRC result: 5773, 5773

CRC result: 6caa, 6caa

CRC result: 61e1, 61e1

CRC result: 1297, 1297

CRC result: de03, de03

CRC result: 3ceb, 3ceb

CRC result: 95ca, 95ca

CRC result: 833b, 833b

CRC result: 6286, 6286

CRC result: dcd3, dcd3

CRC result: f976, f976

CRC result: f5ec, f5ec

CRC result: 65be, 65be

CRC result: cac0, cac0

CRC result: 7a68, 7a68

CRC result: 398d, 398d

CRC result: 6dbd, 6dbd

CRC result: 1d76, 1d76

CRC result: eb94, eb94

CRC result: 9256, 9256

CRC result: dd10, dd10

CRC result: 779a, 779a

CRC result: d187, d187

CRC result: 5bdf, 5bdf

CRC result: 36bb, 36bb

CRC result: 8beb, 8beb

CRC result: e06f, e06f

CRC result: 6fe, 6fe

CRC result: 977b, 977b

CRC result: 720b, 720b

CRC result: 34d1, 34d1

CRC result: 1f71, 1f71

CRC result: 6cc6, 6cc6

CRC result: 7c43, 7c43

CRC result: 59c8, 59c8

CRC result: 36b2, 36b2

CRC result: 6c1c, 6c1c

CRC result: 9628, 9628

CRC result: 843e, 843e

CRC result: c3d9, c3d9

CRC result: 886a, 886a

CRC result: fabb, fabb

CRC result: 15c5, 15c5

CRC result: 2039, 2039

CRC result: f0b2, f0b2

CRC result: 238c, 238c

CRC result: d46f, d46f

CRC result: 928a, 928a

CRC result: 1896, 1896

CRC result: e59b, e59b

CRC result: 736b, 736b

CRC result: 1cc5, 1cc5

CRC result: 404e, 404e

CRC result: 22c4, 22c4

CRC result: b972, b972

CRC result: 52d2, 52d2

CRC result: d65, d65

CRC result: c560, c560

CRC result: d45, d45

CRC result: bc98, bc98

CRC result: 801a, 801a

CRC result: fec4, fec4

CRC result: 3e44, 3e44

CRC result: d367, d367

CRC result: 8641, 8641

CRC result: 47fe, 47fe

CRC result: 5a73, 5a73

CRC result: ab4a, ab4a

CRC result: b4d9, b4d9

CRC result: 567b, 567b

CRC result: 2ef5, 2ef5

CRC result: 6f55, 6f55

CRC result: 674d, 674d

CRC result: bd32, bd32

CRC result: c7b3, c7b3

CRC result: 6bb7, 6bb7

CRC result: e97f, e97f

CRC result: f8cc, f8cc

CRC result: 8d1f, 8d1f

CRC result: f06f, f06f

CRC result: 41d7, 41d7

CRC result: 759a, 759a

CRC result: 74e9, 74e9

CRC result: 4fdc, 4fdc

CRC result: f0aa, f0aa

CRC result: b61f, b61f

CRC result: 5673, 5673

CRC result: def0, def0

CRC result: 6701, 6701

CRC result: 6952, 6952

CRC result: 9d87, 9d87

CRC result: f007, f007

CRC result: 34c8, 34c8

CRC result: d352, d352

CRC result: 4955, 4955

CRC result: 2380, 2380

CRC result: 48af, 48af

CRC result: 7900, 7900

CRC result: 70c7, 70c7

CRC result: 7263, 7263

CRC result: 2ef9, 2ef9

CRC result: a0a2, a0a2

CRC result: 12d6, 12d6

CRC result: 3a32, 3a32

CRC result: e691, e691

CRC result: 59c2, 59c2

CRC result: 451e, 451e

CRC result: 6fa3, 6fa3

CRC result: 8406, 8406

CRC result: ace7, ace7

CRC result: 75e2, 75e2

CRC result: d4c8, d4c8

CRC result: 99f5, 99f5

CRC result: 147a, 147a

CRC result: 1b9c, 1b9c

CRC result: 1ca0, 1ca0

CRC result: 95c, 95c

CRC result: 9e60, 9e60

CRC result: 192a, 192a

CRC result: 128, 128

CRC result: 76d9, 76d9

CRC result: bebe, bebe

CRC result: d75e, d75e

CRC result: b1c4, b1c4

CRC result: d277, d277

CRC result: 181b, 181b

CRC result: 2302, 2302

CRC result: 6706, 6706

CRC result: b232, b232

CRC result: e71, e71

CRC result: bd2b, bd2b

CRC result: 814c, 814c

CRC result: bae, bae

CRC result: cde6, cde6

CRC result: 38b4, 38b4

CRC result: 126e, 126e

CRC result: cf0d, cf0d

CRC result: 7c5e, 7c5e

CRC result: 388f, 388f

CRC result: f5fe, f5fe

CRC result: 42c0, 42c0

CRC result: c6ca, c6ca

CRC result: 99c7, 99c7

CRC result: 6b91, 6b91

CRC result: 6202, 6202

CRC result: 8378, 8378

CRC result: 2679, 2679

CRC result: b855, b855

CRC result: 71c5, 71c5

CRC result: 7d14, 7d14

CRC result: 3ad, 3ad

CRC result: 351, 351

CRC result: 8091, 8091

CRC result: 86ce, 86ce

CRC result: 74ed, 74ed

CRC result: 912f, 912f

CRC result: 802f, 802f

CRC result: 33cd, 33cd

CRC result: 9d8d, 9d8d

CRC result: db, db

CRC result: c2aa, c2aa

CRC result: 1ce8, 1ce8

CRC result: bcca, bcca

CRC result: feb5, feb5

CRC result: 52eb, 52eb

CRC result: 9189, 9189

CRC result: b869, b869

CRC result: b60c, b60c

CRC result: 508e, 508e

CRC result: a166, a166

CRC result: 9b37, 9b37

CRC result: a551, a551

CRC result: 9554, 9554

CRC result: 2f7d, 2f7d

CRC result: 7d3b, 7d3b

CRC result: 85ea, 85ea

CRC result: 797c, 797c

CRC result: 70b9, 70b9

CRC result: 3fea, 3fea

CRC result: 9c0a, 9c0a

CRC result: cc5d, cc5d

CRC result: 33ae, 33ae

CRC result: ce82, ce82

CRC result: 6a65, 6a65

CRC result: 40b, 40b

CRC result: f7ab, f7ab

CRC result: a544, a544

CRC result: 10f7, 10f7

CRC result: b985, b985

CRC result: 4548, 4548

CRC result: 7dcb, 7dcb

CRC result: 2faf, 2faf

CRC result: 66fe, 66fe

CRC result: f9c5, f9c5

CRC result: 1d43, 1d43

CRC result: 14f8, 14f8

CRC result: 4982, 4982

CRC result: c23e, c23e

CRC result: ab3a, ab3a

CRC result: 2790, 2790

CRC result: fac5, fac5

CRC result: 87d1, 87d1

CRC result: fc25, fc25

CRC result: f427, f427

CRC result: c123, c123

CRC result: 4f9c, 4f9c

CRC result: 6451, 6451

CRC result: eb57, eb57

CRC result: b67f, b67f

CRC result: c8cc, c8cc

CRC result: daa3, daa3

CRC result: 5edf, 5edf

CRC result: dcca, dcca

CRC result: 733c, 733c

CRC result: 569d, 569d

CRC result: 8dfb, 8dfb

CRC result: f8e4, f8e4

CRC result: be14, be14

CRC result: 24c7, 24c7

CRC result: 6fa7, 6fa7

CRC result: a41f, a41f

CRC result: 25fe, 25fe

CRC result: 4bb8, 4bb8

CRC result: cd13, cd13

CRC result: 2456, 2456

CRC result: 8007, 8007

CRC result: 27e1, 27e1

CRC result: 4bf2, 4bf2

CRC result: e904, e904

CRC result: d003, d003

CRC result: 6673, 6673

CRC result: 376e, 376e

CRC result: 74a, 74a

CRC result: 499, 499

CRC result: 9c78, 9c78

CRC result: 7a7a, 7a7a

CRC result: 22ab, 22ab

CRC result: a779, a779

CRC result: b39c, b39c

CRC result: ab36, ab36

CRC result: 2e5b, 2e5b

CRC result: f221, f221

CRC result: 8660, 8660

CRC result: fe6c, fe6c

CRC result: 7c48, 7c48

CRC result: 3f3e, 3f3e

CRC result: f0e, f0e

CRC result: 6aed, 6aed

CRC result: 496a, 496a

CRC result: 9ce, 9ce

CRC result: 75b9, 75b9

CRC result: a3f8, a3f8

CRC result: 957b, 957b

CRC result: 4179, 4179

CRC result: 96e8, 96e8

CRC result: 54e3, 54e3

CRC result: b5ed, b5ed

CRC result: 5c63, 5c63

CRC result: 8e08, 8e08

CRC result: 3af3, 3af3

CRC result: 659a, 659a

CRC result: 2126, 2126

CRC result: 9712, 9712

CRC result: d4a, d4a

CRC result: 5284, 5284

CRC result: a83a, a83a

CRC result: a19f, a19f

CRC result: 3401, 3401

CRC result: bb33, bb33

CRC result: cd99, cd99

CRC result: 9a05, 9a05

CRC result: d2f7, d2f7

CRC result: e525, e525

CRC result: dd14, dd14

CRC result: 2975, 2975

CRC result: f8f8, f8f8

CRC result: 7fb8, 7fb8

CRC result: f1fb, f1fb

CRC result: 7f6c, 7f6c

CRC result: c4, c4

CRC result: f365, f365

CRC result: d28e, d28e

CRC result: 3f30, 3f30

CRC result: 5922, 5922

CRC result: f752, f752

CRC result: 1458, 1458

CRC result: 35a6, 35a6

CRC result: ad08, ad08

CRC result: 50e2, 50e2

CRC result: 1965, 1965

CRC result: 3164, 3164

CRC result: 7b10, 7b10

CRC result: 16f6, 16f6

CRC result: 23d8, 23d8

CRC result: 80f5, 80f5

CRC result: ce9f, ce9f

CRC result: 21ed, 21ed

CRC result: ede6, ede6

CRC result: f9de, f9de

CRC result: ae8a, ae8a

CRC result: e55b, e55b

CRC result: fffd, fffd

CRC result: 9978, 9978

CRC result: 8bd7, 8bd7

CRC result: fe50, fe50

CRC result: eff4, eff4

CRC result: bf13, bf13

CRC result: d647, d647

CRC result: 7c5a, 7c5a

CRC result: 5770, 5770

CRC result: bd56, bd56

CRC result: c25c, c25c

CRC result: 578e, 578e

CRC result: 24ee, 24ee

CRC result: b003, b003

CRC result: 13e2, 13e2

CRC result: 9e76, 9e76

CRC result: 77c5, 77c5

CRC result: 4c38, 4c38

CRC result: ac39, ac39

CRC result: 5d76, 5d76

CRC result: 8bcd, 8bcd

CRC result: 761, 761

CRC result: c63e, c63e

CRC result: fe80, fe80

CRC result: 1929, 1929

CRC result: e9ba, e9ba

CRC result: cd9d, cd9d

CRC result: 1a6f, 1a6f

CRC result: 6343, 6343

CRC result: bc45, bc45

CRC result: d7c1, d7c1

CRC result: 6d42, 6d42

CRC result: e051, e051

CRC result: 59cb, 59cb

CRC result: 8ef6, 8ef6

CRC result: d493, d493

CRC result: f18d, f18d

CRC result: fc9d, fc9d

CRC result: 1cc5, 1cc5

CRC result: 6e1, 6e1

CRC result: 2fbb, 2fbb

CRC result: 5e33, 5e33

CRC result: 8d1b, 8d1b

CRC result: 973a, 973a

CRC result: 31e5, 31e5

CRC result: 4a4a, 4a4a

CRC result: 31ff, 31ff

CRC result: e09d, e09d

CRC result: 7f8c, 7f8c

CRC result: 8d04, 8d04

CRC result: deeb, deeb

CRC result: 94be, 94be

CRC result: a75d, a75d

CRC result: 7bb9, 7bb9

CRC result: d80f, d80f

CRC result: 73d7, 73d7

CRC result: d390, d390

CRC result: 9320, 9320

CRC result: a885, a885

CRC result: c8bf, c8bf

CRC result: f185, f185

CRC result: 9f39, 9f39

CRC result: cae0, cae0

CRC result: 269, 269

CRC result: 8c3d, 8c3d

CRC result: ccf7, ccf7

CRC result: 8832, 8832

CRC result: 487a, 487a

CRC result: 9637, 9637

CRC result: 5d6e, 5d6e

CRC result: 5454, 5454

CRC result: c86c, c86c

CRC result: 9126, 9126

CRC result: 1e9b, 1e9b

CRC result: 2dbe, 2dbe

CRC result: a3db, a3db

CRC result: 55a5, 55a5

CRC result: ad96, ad96

CRC result: 497a, 497a

CRC result: a251, a251

CRC result: 2a46, 2a46

CRC result: 813b, 813b

CRC result: c2e4, c2e4

CRC result: 47e, 47e

CRC result: 4824, 4824

CRC result: 955c, 955c

CRC result: e40d, e40d

CRC result: db8f, db8f

CRC result: b4df, b4df

CRC result: 8983, 8983

CRC result: 8312, 8312

CRC result: 534b, 534b

CRC result: 4fd0, 4fd0

CRC result: c21f, c21f

CRC result: d8bd, d8bd

CRC result: d0e3, d0e3

CRC result: c6a, c6a

CRC result: 7dd5, 7dd5

CRC result: a5f3, a5f3

CRC result: 179a, 179a

CRC result: 1e7a, 1e7a

CRC result: bb1c, bb1c

CRC result: 4ae4, 4ae4

CRC result: 5f43, 5f43

CRC result: b541, b541

CRC result: 72c3, 72c3

CRC result: 5dbb, 5dbb

CRC result: 5c00, 5c00

CRC result: 36a8, 36a8

CRC result: a1a0, a1a0

CRC result: 5081, 5081

CRC result: 273f, 273f

CRC result: 65bc, 65bc

CRC result: 9733, 9733

CRC result: 64e8, 64e8

CRC result: a73a, a73a

CRC result: 243b, 243b

CRC result: ff0b, ff0b

CRC result: 7c2c, 7c2c

CRC result: ae95, ae95

CRC result: d3d, d3d

CRC result: c803, c803

CRC result: a7da, a7da

CRC result: 49b0, 49b0

CRC result: 7a42, 7a42

CRC result: c8dc, c8dc

CRC result: 7128, 7128

CRC result: 471, 471

CRC result: 15bb, 15bb

CRC result: f2ca, f2ca

CRC result: 1f18, 1f18

CRC result: b6aa, b6aa

CRC result: 717a, 717a

CRC result: 6a6c, 6a6c

CRC result: c738, c738

CRC result: 6887, 6887

CRC result: 6975, 6975

CRC result: 52cb, 52cb

CRC result: 9541, 9541

CRC result: 14f3, 14f3

CRC result: 7f6c, 7f6c

CRC result: 97b4, 97b4

CRC result: 40d8, 40d8

CRC result: 1fd4, 1fd4

CRC result: 8952, 8952

CRC result: 6997, 6997

CRC result: f6fa, f6fa

CRC result: 247c, 247c

CRC result: c671, c671

CRC result: 109c, 109c

CRC result: 8265, 8265

CRC result: 132c, 132c

CRC result: d2e, d2e

CRC result: 4384, 4384

CRC result: 269f, 269f

CRC result: 3d6f, 3d6f

CRC result: 7bde, 7bde

CRC result: 4cf, 4cf

CRC result: 9b83, 9b83

CRC result: e0aa, e0aa

CRC result: c59b, c59b

CRC result: 992, 992

CRC result: 11b8, 11b8

CRC result: 67f3, 67f3

CRC result: 5d90, 5d90

CRC result: 56b0, 56b0

CRC result: a030, a030

CRC result: 6045, 6045

CRC result: ab1, ab1

CRC result: 26e3, 26e3

CRC result: 7a89, 7a89

CRC result: f7e9, f7e9

CRC result: c3f8, c3f8

CRC result: a811, a811

CRC result: 543d, 543d

CRC result: d3dd, d3dd

CRC result: ea96, ea96

CRC result: e4f1, e4f1

CRC result: 8d05, 8d05

CRC result: 5a17, 5a17

CRC result: 7172, 7172

CRC result: a5b, a5b

CRC result: 3323, 3323

CRC result: 7825, 7825

CRC result: f4b7, f4b7

CRC result: f47d, f47d

CRC result: fd94, fd94

CRC result: 86d0, 86d0

CRC result: 4bbc, 4bbc

CRC result: 6a88, 6a88

CRC result: 2ae5, 2ae5

CRC result: 5ac6, 5ac6

CRC result: bddf, bddf

CRC result: b90e, b90e

CRC result: b6cb, b6cb

CRC result: 4894, 4894

CRC result: 877b, 877b

CRC result: 1a46, 1a46

CRC result: fc08, fc08

CRC result: 7dde, 7dde

CRC result: 7a0a, 7a0a

CRC result: a244, a244

CRC result: 51f3, 51f3

CRC result: dcf3, dcf3

CRC result: 3789, 3789

CRC result: 815b, 815b

CRC result: 9263, 9263

CRC result: c12b, c12b

CRC result: 972f, 972f

CRC result: e9bc, e9bc

CRC result: c8a7, c8a7

CRC result: e538, e538

CRC result: 3a34, 3a34

CRC result: e0d4, e0d4

CRC result: cdb4, cdb4

CRC result: ae04, ae04

CRC result: 942, 942

CRC result: 6c06, 6c06

CRC result: 5f76, 5f76

CRC result: c363, c363

CRC result: 5afb, 5afb

CRC result: b796, b796

CRC result: 9eea, 9eea

CRC result: 37dc, 37dc

CRC result: e616, e616

CRC result: f038, f038

CRC result: 6345, 6345

CRC result: 6361, 6361

CRC result: 56c3, 56c3

CRC result: ce2a, ce2a

CRC result: 5f44, 5f44

CRC result: e14c, e14c

CRC result: a4d3, a4d3

CRC result: 2b8f, 2b8f

CRC result: 76d6, 76d6

CRC result: 23d0, 23d0

CRC result: 307, 307

CRC result: f3a0, f3a0

CRC result: c9c7, c9c7

CRC result: 8c45, 8c45

CRC result: e8b5, e8b5

CRC result: b4c7, b4c7

CRC result: f94d, f94d

CRC result: 653b, 653b

CRC result: 632e, 632e

CRC result: e8c, e8c

CRC result: 832e, 832e

CRC result: e87f, e87f

CRC result: 3828, 3828

CRC result: a818, a818

CRC result: 47c0, 47c0

CRC result: f8d1, f8d1

CRC result: d4e1, d4e1

CRC result: 7cf5, 7cf5

CRC result: 2397, 2397

CRC result: c579, c579

CRC result: c87a, c87a

CRC result: e058, e058

CRC result: 1b98, 1b98

CRC result: 85b1, 85b1

CRC result: 14e2, 14e2

CRC result: d63a, d63a

CRC result: b925, b925

CRC result: 3a10, 3a10

CRC result: 3fa6, 3fa6

CRC result: 8b75, 8b75

CRC result: 84fe, 84fe

CRC result: b37a, b37a

CRC result: 6077, 6077

CRC result: 7c86, 7c86

CRC result: 15c4, 15c4

CRC result: 6ed0, 6ed0

CRC result: 395d, 395d

CRC result: ef51, ef51

CRC result: 3922, 3922

CRC result: 65e, 65e

CRC result: 34a2, 34a2

CRC result: c49a, c49a

CRC result: 1b5f, 1b5f

CRC result: b4da, b4da

CRC result: 3ac, 3ac

CRC result: 36be, 36be

CRC result: 4d72, 4d72

CRC result: 82a9, 82a9

CRC result: 4220, 4220

CRC result: d98e, d98e

CRC result: a516, a516

CRC result: 9223, 9223

CRC result: 2b1d, 2b1d

CRC result: 8c9, 8c9

CRC result: c543, c543

CRC result: 9996, 9996

CRC result: 5b85, 5b85

CRC result: 54a1, 54a1

CRC result: 52f1, 52f1

CRC result: a133, a133

CRC result: 619a, 619a

CRC result: c1fa, c1fa

CRC result: 2d51, 2d51

CRC result: a2ad, a2ad

CRC result: ca3c, ca3c

CRC result: 5258, 5258

CRC result: b4fd, b4fd

CRC result: a6e9, a6e9

CRC result: 8a5e, 8a5e

CRC result: dfb8, dfb8

CRC result: 2655, 2655

CRC result: d592, d592

CRC result: 1cee, 1cee

CRC result: fba6, fba6

CRC result: 984b, 984b

CRC result: eca0, eca0

CRC result: b92f, b92f

CRC result: 7a33, 7a33

CRC result: 41e0, 41e0

CRC result: f5a0, f5a0

CRC result: 7b1, 7b1

CRC result: e8c2, e8c2

CRC result: 87ac, 87ac

CRC result: c614, c614

CRC result: 6ddb, 6ddb

CRC result: 4495, 4495

CRC result: fc2a, fc2a

CRC result: cbbc, cbbc

CRC result: c7af, c7af

CRC result: 2a44, 2a44

CRC result: db5, db5

CRC result: f5fb, f5fb

CRC result: 57cf, 57cf

CRC result: c2c3, c2c3

CRC result: cb7d, cb7d

CRC result: 995b, 995b

CRC result: 1bce, 1bce

CRC result: 554d, 554d

CRC result: 94ab, 94ab

CRC result: f935, f935

CRC result: 8dc5, 8dc5

CRC result: 65fb, 65fb

CRC result: c30a, c30a

CRC result: 2bf7, 2bf7

CRC result: 65b8, 65b8

CRC result: 1406, 1406

CRC result: f1d9, f1d9

CRC result: 8aad, 8aad

CRC result: aa6f, aa6f

CRC result: 672a, 672a

CRC result: abe7, abe7

CRC result: ef08, ef08

CRC result: 3ac2, 3ac2

CRC result: 33de, 33de

CRC result: 90fe, 90fe

CRC result: d579, d579

CRC result: 263b, 263b

CRC result: afad, afad

CRC result: 9adb, 9adb

CRC result: 594e, 594e

CRC result: cbf6, cbf6

CRC result: 2b2c, 2b2c

CRC result: 9969, 9969

CRC result: 891a, 891a

CRC result: 7ba7, 7ba7

CRC result: a299, a299

CRC result: 6924, 6924

CRC result: c43f, c43f

CRC result: 3c3b, 3c3b

CRC result: 2fbc, 2fbc

CRC result: adf, adf

CRC result: 10c6, 10c6

CRC result: 469f, 469f

CRC result: 9c1e, 9c1e

CRC result: 9a00, 9a00

CRC result: 13f9, 13f9

CRC result: bc78, bc78

CRC result: d056, d056

CRC result: b578, b578

CRC result: 80dd, 80dd

CRC result: 1378, 1378

CRC result: 7a4, 7a4

CRC result: ed2, ed2

CRC result: 7ad, 7ad

CRC result: 2afe, 2afe

CRC result: a051, a051

CRC result: b527, b527

CRC result: d163, d163

CRC result: 35b8, 35b8

CRC result: 2f9c, 2f9c

CRC result: f43e, f43e

CRC result: 5be8, 5be8

CRC result: b11c, b11c

CRC result: e95c, e95c

CRC result: bbcb, bbcb

CRC result: c219, c219

CRC result: e6de, e6de

CRC result: dc97, dc97

CRC result: c84f, c84f

CRC result: 4e3a, 4e3a

CRC result: f4a, f4a

CRC result: c5f7, c5f7

CRC result: 524b, 524b

CRC result: ee17, ee17

CRC result: 1168, 1168

CRC result: 5732, 5732

CRC result: cba7, cba7

CRC result: ac2c, ac2c

CRC result: 8cd2, 8cd2

CRC result: 214c, 214c

CRC result: 8b9c, 8b9c

CRC result: ac45, ac45

CRC result: 1235, 1235

CRC result: d989, d989

CRC result: 10c5, 10c5

CRC result: 6fee, 6fee

CRC result: 418a, 418a

CRC result: 2962, 2962

CRC result: 34c8, 34c8

CRC result: 6820, 6820

CRC result: 66c6, 66c6

CRC result: babb, babb

CRC result: d712, d712

CRC result: 7b35, 7b35

CRC result: bd93, bd93

CRC result: a07c, a07c

CRC result: 3017, 3017

CRC result: 5e9c, 5e9c

CRC result: 4fa7, 4fa7

CRC result: 5a62, 5a62

CRC result: b526, b526

CRC result: 85ec, 85ec

CRC result: 38cc, 38cc

CRC result: 40e, 40e

CRC result: ec5c, ec5c

CRC result: 52a4, 52a4

CRC result: e21d, e21d

CRC result: 9891, 9891

CRC result: 998e, 998e

CRC result: 5fe3, 5fe3

CRC result: b8ae, b8ae

CRC result: b84a, b84a

CRC result: c67e, c67e

CRC result: e8dc, e8dc

CRC result: 16b6, 16b6

CRC result: 5fac, 5fac

CRC result: 137a, 137a

CRC result: 4ef5, 4ef5

CRC result: d03e, d03e

CRC result: ea4f, ea4f

CRC result: c341, c341

CRC result: cdfa, cdfa

CRC result: fde4, fde4

CRC result: 8b2f, 8b2f

CRC result: 12d6, 12d6

CRC result: 4ebc, 4ebc

CRC result: 59b1, 59b1

CRC result: 4778, 4778

CRC result: 5e9f, 5e9f

CRC result: 2fa8, 2fa8

CRC result: 4e80, 4e80

CRC result: 1931, 1931

CRC result: 519b, 519b

CRC result: e7ae, e7ae

CRC result: 47cd, 47cd

CRC result: e868, e868

CRC result: 2092, 2092

CRC result: 9c4a, 9c4a

CRC result: 42b2, 42b2

CRC result: fece, fece

CRC result: ddbb, ddbb

CRC result: 3515, 3515

CRC result: 6d03, 6d03

CRC result: 95f2, 95f2

CRC result: 4d0, 4d0

CRC result: d5ab, d5ab

CRC result: cbf2, cbf2

CRC result: b36, b36

CRC result: b7bc, b7bc

CRC result: 43d5, 43d5

CRC result: 3fc8, 3fc8

CRC result: 3b50, 3b50

CRC result: ada9, ada9

CRC result: 7971, 7971

CRC result: 7c83, 7c83

